,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.725291728973389,-29.57640838623047,-283.9940185546875,-129.21401977539062,16.246732711791992,24.91748809814453,130.30299377441406,52.52945327758789,8.317634582519531,-160.33184814453125,351.3021545410156,273.0119323730469,237.0520782470703,205.5178680419922,5.336019515991211,-21.817514419555664
c,0.24695783853530884,0.14897078275680542,0.11430293321609497,0.04470197111368179,0.05527723208069801,0.2277042716741562,0.13147670030593872,0.10703021287918091,0.4305189251899719,0.5290671586990356,0.7072789669036865,0.4793071448802948,0.3744793236255646,0.3368173837661743,0.3368173837661743,0.3368173837661743
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.725291728973389,-29.57640838623047,-283.9940185546875,-129.21401977539062,16.246732711791992,24.91748809814453,130.30299377441406,52.52945327758789,8.317634582519531,-160.33184814453125,351.3021545410156,273.0119323730469,237.0520782470703,205.5178680419922,5.336019515991211,-21.817514419555664
c,0.25327208638191223,0.15341295301914215,0.11576767265796661,0.04501654952764511,0.05489691346883774,0.23040811717510223,0.13030993938446045,0.10817044973373413,0.4315936863422394,0.526983916759491,0.7060317397117615,0.48035311698913574,0.37525489926338196,0.3359459340572357,0.3359459340572357,0.3359459340572357
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.725291728973389,-29.57640838623047,-283.9940185546875,-129.21401977539062,16.246732711791992,24.91748809814453,130.30299377441406,52.52945327758789,8.317634582519531,-160.33184814453125,351.3021545410156,273.0119323730469,237.0520782470703,205.5178680419922,5.336019515991211,-21.817514419555664
